epoch,training_time,lr,train_loss,test_loss,f1_value,val_acc,precision,recall
1_fold|epoch_215_2022-12-06 12:28:48,16.09s,0.00000010,0.0000,0.1017,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_216_2022-12-06 12:29:09,15.87s,0.00000010,0.0000,0.1038,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_217_2022-12-06 12:29:31,16.01s,0.00000010,0.0000,0.1096,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_218_2022-12-06 12:29:52,16.14s,0.00000010,0.0001,0.1002,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_219_2022-12-06 12:30:14,15.99s,0.00000010,0.0001,0.0990,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_220_2022-12-06 12:30:35,15.89s,0.00000010,0.0001,0.1036,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_221_2022-12-06 12:30:57,16.23s,0.00000010,0.0000,0.1021,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_222_2022-12-06 12:31:18,16.00s,0.00000010,0.0000,0.1039,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_223_2022-12-06 12:31:40,16.00s,0.00000010,0.0000,0.1048,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_224_2022-12-06 12:32:01,16.08s,0.00000010,0.0000,0.0950,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_225_2022-12-06 12:32:23,16.21s,0.00000010,0.0001,0.1112,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_226_2022-12-06 12:32:44,16.16s,0.00000010,0.0000,0.0982,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_227_2022-12-06 12:33:06,16.22s,0.00000010,0.0000,0.0951,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_228_2022-12-06 12:33:27,16.01s,0.00000010,0.0001,0.1005,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_229_2022-12-06 12:33:49,16.04s,0.00000010,0.0000,0.1120,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_230_2022-12-06 12:34:10,16.10s,0.00000010,0.0001,0.1021,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_231_2022-12-06 12:34:32,16.26s,0.00000010,0.0001,0.1058,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_232_2022-12-06 12:34:54,16.27s,0.00000010,0.0000,0.1045,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_233_2022-12-06 12:35:16,16.15s,0.00000010,0.0000,0.1038,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_234_2022-12-06 12:35:37,16.08s,0.00000010,0.0000,0.1037,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_235_2022-12-06 12:35:59,16.33s,0.00000010,0.0001,0.1043,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_236_2022-12-06 12:36:21,16.19s,0.00000010,0.0000,0.0993,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_237_2022-12-06 12:36:42,15.92s,0.00000010,0.0001,0.1035,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_238_2022-12-06 12:37:03,15.99s,0.00000010,0.0000,0.1019,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_239_2022-12-06 12:37:25,15.99s,0.00000010,0.0000,0.1082,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_240_2022-12-06 12:37:46,16.17s,0.00000010,0.0000,0.1014,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_241_2022-12-06 12:38:08,16.29s,0.00000010,0.0000,0.1124,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_242_2022-12-06 12:38:30,16.02s,0.00000010,0.0001,0.1061,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_243_2022-12-06 12:38:51,16.30s,0.00000010,0.0000,0.1071,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_244_2022-12-06 12:39:13,16.03s,0.00000010,0.0001,0.1042,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_245_2022-12-06 12:39:34,15.95s,0.00000010,0.0000,0.1038,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_246_2022-12-06 12:39:56,15.96s,0.00000010,0.0000,0.1090,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_247_2022-12-06 12:40:17,16.00s,0.00000010,0.0001,0.1072,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_248_2022-12-06 12:40:39,15.99s,0.00000010,0.0000,0.0994,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_249_2022-12-06 12:41:00,16.27s,0.00000010,0.0000,0.1053,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_250_2022-12-06 12:41:22,16.13s,0.00000010,0.0001,0.1099,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_251_2022-12-06 12:41:43,15.92s,0.00000010,0.0000,0.1037,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_252_2022-12-06 12:42:05,15.96s,0.00000010,0.0000,0.1074,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_253_2022-12-06 12:42:26,15.91s,0.00000010,0.0000,0.1037,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_254_2022-12-06 12:42:48,15.99s,0.00000010,0.0000,0.1037,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_255_2022-12-06 12:43:09,15.98s,0.00000010,0.0000,0.1010,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_256_2022-12-06 12:43:31,16.12s,0.00000010,0.0000,0.1026,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_257_2022-12-06 12:43:52,15.95s,0.00000010,0.0000,0.1096,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_258_2022-12-06 12:44:14,16.19s,0.00000010,0.0000,0.0966,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_259_2022-12-06 12:44:35,16.12s,0.00000010,0.0000,0.1069,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_260_2022-12-06 12:44:57,16.01s,0.00000010,0.0001,0.0974,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_261_2022-12-06 12:45:18,16.02s,0.00000010,0.0000,0.0993,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_262_2022-12-06 12:45:40,15.99s,0.00000010,0.0000,0.1050,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_263_2022-12-06 12:46:01,15.92s,0.00000010,0.0000,0.1023,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_264_2022-12-06 12:46:23,16.27s,0.00000010,0.0000,0.1036,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_265_2022-12-06 12:46:44,16.06s,0.00000010,0.0000,0.1000,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_266_2022-12-06 12:47:06,15.94s,0.00000010,0.0000,0.1057,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_267_2022-12-06 12:47:27,16.00s,0.00000010,0.0000,0.1008,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_268_2022-12-06 12:47:49,16.00s,0.00000010,0.0000,0.1027,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_269_2022-12-06 12:48:10,16.21s,0.00000010,0.0003,0.1065,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_270_2022-12-06 12:48:32,16.32s,0.00000010,0.0001,0.1010,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_271_2022-12-06 12:48:53,15.90s,0.00000010,0.0000,0.0999,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_272_2022-12-06 12:49:15,16.03s,0.00000010,0.0000,0.1016,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_273_2022-12-06 12:49:36,15.99s,0.00000010,0.0000,0.0992,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_274_2022-12-06 12:49:58,15.99s,0.00000010,0.0000,0.1018,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_275_2022-12-06 12:50:20,16.22s,0.00000010,0.0000,0.1011,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_276_2022-12-06 12:50:41,15.94s,0.00000010,0.0000,0.1013,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_277_2022-12-06 12:51:02,15.88s,0.00000010,0.0001,0.1008,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_278_2022-12-06 12:51:24,15.88s,0.00000010,0.0000,0.1033,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_279_2022-12-06 12:51:45,16.01s,0.00000010,0.0001,0.0973,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_280_2022-12-06 12:52:07,16.15s,0.00000010,0.0000,0.1128,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_281_2022-12-06 12:52:28,15.98s,0.00000010,0.0000,0.1067,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_282_2022-12-06 12:52:49,15.92s,0.00000010,0.0000,0.0992,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_283_2022-12-06 12:53:11,16.02s,0.00000010,0.0001,0.1100,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_284_2022-12-06 12:53:32,16.01s,0.00000010,0.0000,0.1010,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_285_2022-12-06 12:53:54,15.87s,0.00000010,0.0000,0.1042,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_286_2022-12-06 12:54:15,15.96s,0.00000010,0.0000,0.1053,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_287_2022-12-06 12:54:37,16.11s,0.00000010,0.0001,0.1023,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_288_2022-12-06 12:54:58,15.84s,0.00000010,0.0000,0.1026,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_289_2022-12-06 12:55:20,16.10s,0.00000010,0.0001,0.1014,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_290_2022-12-06 12:55:41,16.04s,0.00000010,0.0001,0.1067,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_291_2022-12-06 12:56:02,15.97s,0.00000010,0.0001,0.1095,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_292_2022-12-06 12:56:24,16.08s,0.00000010,0.0001,0.0997,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_293_2022-12-06 12:56:45,15.95s,0.00000010,0.0001,0.1047,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_294_2022-12-06 12:57:07,16.06s,0.00000010,0.0000,0.1106,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_295_2022-12-06 12:57:29,16.15s,0.00000010,0.0000,0.1055,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_296_2022-12-06 12:57:50,15.78s,0.00000010,0.0000,0.1016,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_297_2022-12-06 12:58:11,15.90s,0.00000010,0.0000,0.0967,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_298_2022-12-06 12:58:33,15.96s,0.00000010,0.0000,0.1049,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_299_2022-12-06 12:58:54,15.85s,0.00000010,0.0001,0.0975,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_300_2022-12-06 12:59:15,15.90s,0.00000010,0.0000,0.1010,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_301_2022-12-06 12:59:37,16.14s,0.00000010,0.0000,0.1037,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_302_2022-12-06 12:59:58,15.99s,0.00000010,0.0001,0.0997,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_303_2022-12-06 13:00:20,15.83s,0.00000010,0.0000,0.1038,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_304_2022-12-06 13:00:41,16.01s,0.00000010,0.0000,0.1031,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_305_2022-12-06 13:01:03,15.95s,0.00000010,0.0000,0.1082,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_306_2022-12-06 13:01:24,15.98s,0.00000010,0.0001,0.1027,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_307_2022-12-06 13:01:46,16.17s,0.00000010,0.0000,0.1064,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_308_2022-12-06 13:02:07,16.11s,0.00000010,0.0000,0.1035,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_309_2022-12-06 13:02:29,16.07s,0.00000010,0.0000,0.0995,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_310_2022-12-06 13:02:50,16.04s,0.00000010,0.0001,0.0967,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_311_2022-12-06 13:03:12,16.03s,0.00000010,0.0000,0.1045,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_312_2022-12-06 13:03:33,15.77s,0.00000010,0.0000,0.0993,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_313_2022-12-06 13:03:54,16.03s,0.00000010,0.0000,0.1082,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_314_2022-12-06 13:04:16,15.86s,0.00000010,0.0000,0.1016,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_315_2022-12-06 13:04:37,16.22s,0.00000010,0.0000,0.1081,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_316_2022-12-06 13:04:59,15.93s,0.00000010,0.0001,0.1058,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_317_2022-12-06 13:05:20,15.99s,0.00000010,0.0000,0.1046,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_318_2022-12-06 13:05:42,15.92s,0.00000010,0.0000,0.0992,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_319_2022-12-06 13:06:03,15.95s,0.00000010,0.0001,0.1031,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_320_2022-12-06 13:06:24,16.01s,0.00000010,0.0000,0.0995,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_321_2022-12-06 13:06:46,16.50s,0.00000010,0.0000,0.1049,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_322_2022-12-06 13:07:08,16.20s,0.00000010,0.0002,0.1088,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_323_2022-12-06 13:07:30,16.05s,0.00000010,0.0001,0.1109,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_324_2022-12-06 13:07:51,15.97s,0.00000010,0.0000,0.0996,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_325_2022-12-06 13:08:12,16.06s,0.00000010,0.0000,0.1018,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_326_2022-12-06 13:08:33,15.52s,0.00000010,0.0000,0.1019,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_327_2022-12-06 13:08:54,15.71s,0.00000010,0.0000,0.1079,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_328_2022-12-06 13:09:16,16.14s,0.00000010,0.0000,0.1004,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_329_2022-12-06 13:09:37,15.73s,0.00000010,0.0000,0.1049,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_330_2022-12-06 13:09:58,15.95s,0.00000010,0.0000,0.1057,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_331_2022-12-06 13:10:20,15.71s,0.00000010,0.0000,0.1035,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_332_2022-12-06 13:10:41,15.77s,0.00000010,0.0000,0.1011,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_333_2022-12-06 13:11:02,15.91s,0.00000010,0.0000,0.1010,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_334_2022-12-06 13:11:23,15.79s,0.00000010,0.0000,0.1051,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_335_2022-12-06 13:11:45,16.15s,0.00000010,0.0001,0.1001,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_336_2022-12-06 13:12:07,16.12s,0.00000010,0.0000,0.0992,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_337_2022-12-06 13:12:28,16.10s,0.00000010,0.0000,0.1114,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_338_2022-12-06 13:12:50,16.12s,0.00000010,0.0001,0.1010,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_339_2022-12-06 13:13:11,16.14s,0.00000010,0.0000,0.1053,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_340_2022-12-06 13:13:33,16.32s,0.00000010,0.0001,0.0999,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_341_2022-12-06 13:13:55,16.18s,0.00000010,0.0000,0.1040,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_342_2022-12-06 13:14:17,16.55s,0.00000010,0.0000,0.0931,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_343_2022-12-06 13:14:39,16.31s,0.00000010,0.0000,0.1108,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_344_2022-12-06 13:15:00,16.16s,0.00000010,0.0001,0.0997,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_345_2022-12-06 13:15:22,16.38s,0.00000010,0.0001,0.1028,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_346_2022-12-06 13:15:44,16.37s,0.00000010,0.0000,0.1095,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_347_2022-12-06 13:16:06,16.22s,0.00000010,0.0001,0.1153,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_348_2022-12-06 13:16:27,16.05s,0.00000010,0.0001,0.1045,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_349_2022-12-06 13:16:49,16.21s,0.00000010,0.0001,0.0970,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_350_2022-12-06 13:17:11,16.33s,0.00000010,0.0000,0.0996,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_351_2022-12-06 13:17:32,16.09s,0.00000010,0.0000,0.0975,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_352_2022-12-06 13:17:54,16.18s,0.00000010,0.0000,0.1004,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_353_2022-12-06 13:18:15,16.09s,0.00000010,0.0000,0.1071,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_354_2022-12-06 13:18:36,15.84s,0.00000010,0.0001,0.0987,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_355_2022-12-06 13:18:58,16.01s,0.00000010,0.0000,0.1042,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_356_2022-12-06 13:19:20,16.20s,0.00000010,0.0000,0.0977,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_357_2022-12-06 13:19:41,16.11s,0.00000010,0.0000,0.1035,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_358_2022-12-06 13:20:03,16.30s,0.00000010,0.0000,0.1097,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_359_2022-12-06 13:20:24,15.95s,0.00000010,0.0000,0.1091,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_360_2022-12-06 13:20:46,16.13s,0.00000010,0.0000,0.1096,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_361_2022-12-06 13:21:07,16.02s,0.00000010,0.0000,0.1025,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_362_2022-12-06 13:21:29,16.00s,0.00000010,0.0000,0.1116,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_363_2022-12-06 13:21:50,16.30s,0.00000010,0.0000,0.1038,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_364_2022-12-06 13:22:12,16.22s,0.00000010,0.0001,0.1046,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_365_2022-12-06 13:22:34,16.29s,0.00000010,0.0000,0.1064,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_366_2022-12-06 13:22:55,16.03s,0.00000010,0.0000,0.0981,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_367_2022-12-06 13:23:17,16.19s,0.00000010,0.0000,0.1059,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_368_2022-12-06 13:23:38,16.07s,0.00000010,0.0000,0.1030,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_369_2022-12-06 13:24:00,16.10s,0.00000010,0.0000,0.1054,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_370_2022-12-06 13:24:21,16.10s,0.00000010,0.0001,0.1056,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_371_2022-12-06 13:24:43,16.08s,0.00000010,0.0001,0.1083,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_372_2022-12-06 13:25:05,16.36s,0.00000010,0.0001,0.1045,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_373_2022-12-06 13:25:27,16.21s,0.00000010,0.0001,0.1063,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_374_2022-12-06 13:25:48,15.81s,0.00000010,0.0000,0.1053,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_375_2022-12-06 13:26:09,15.89s,0.00000010,0.0001,0.1059,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_376_2022-12-06 13:26:30,15.90s,0.00000010,0.0002,0.1044,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_377_2022-12-06 13:26:52,16.02s,0.00000010,0.0001,0.1097,0.9821,0.9821,0.9821,0.9821
1_fold|epoch_378_2022-12-06 13:27:13,15.87s,0.00000010,0.0000,0.1017,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_379_2022-12-06 13:27:35,15.90s,0.00000010,0.0000,0.1045,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_380_2022-12-06 13:27:56,16.09s,0.00000010,0.0000,0.1009,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_381_2022-12-06 13:28:17,15.62s,0.00000010,0.0000,0.0996,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_382_2022-12-06 13:28:38,15.79s,0.00000010,0.0000,0.1032,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_383_2022-12-06 13:28:59,15.71s,0.00000010,0.0000,0.1037,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_384_2022-12-06 13:29:20,15.79s,0.00000010,0.0000,0.1024,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_385_2022-12-06 13:29:41,15.64s,0.00000010,0.0000,0.1105,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_386_2022-12-06 13:30:03,15.86s,0.00000010,0.0000,0.0984,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_387_2022-12-06 13:30:24,15.63s,0.00000010,0.0001,0.1059,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_388_2022-12-06 13:30:45,15.76s,0.00000010,0.0000,0.1006,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_389_2022-12-06 13:31:06,15.90s,0.00000010,0.0000,0.0924,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_390_2022-12-06 13:31:28,15.89s,0.00000010,0.0000,0.1030,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_391_2022-12-06 13:31:49,15.64s,0.00000010,0.0000,0.1028,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_392_2022-12-06 13:32:10,15.89s,0.00000010,0.0000,0.0988,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_393_2022-12-06 13:32:32,16.08s,0.00000010,0.0000,0.1043,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_394_2022-12-06 13:32:53,16.30s,0.00000010,0.0000,0.1037,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_395_2022-12-06 13:33:15,16.02s,0.00000010,0.0000,0.1017,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_396_2022-12-06 13:33:36,16.08s,0.00000010,0.0000,0.0969,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_397_2022-12-06 13:33:58,16.16s,0.00000010,0.0000,0.0981,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_398_2022-12-06 13:34:20,16.23s,0.00000010,0.0000,0.1095,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_399_2022-12-06 13:34:41,16.05s,0.00000010,0.0000,0.1069,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_400_2022-12-06 13:35:03,16.05s,0.00000010,0.0000,0.1083,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_401_2022-12-06 13:35:24,15.99s,0.00000010,0.0001,0.1022,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_402_2022-12-06 13:35:45,15.77s,0.00000010,0.0003,0.0990,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_403_2022-12-06 13:36:07,15.99s,0.00000010,0.0000,0.1057,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_404_2022-12-06 13:36:28,16.05s,0.00000010,0.0000,0.1017,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_405_2022-12-06 13:36:50,16.01s,0.00000010,0.0000,0.0973,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_406_2022-12-06 13:37:11,15.86s,0.00000010,0.0000,0.1067,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_407_2022-12-06 13:37:32,15.95s,0.00000010,0.0000,0.1091,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_408_2022-12-06 13:37:54,15.83s,0.00000010,0.0001,0.1032,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_409_2022-12-06 13:38:15,15.85s,0.00000010,0.0000,0.1077,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_410_2022-12-06 13:38:36,15.88s,0.00000010,0.0000,0.1080,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_411_2022-12-06 13:38:58,15.79s,0.00000010,0.0001,0.0984,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_412_2022-12-06 13:39:19,16.02s,0.00000010,0.0000,0.1085,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_413_2022-12-06 13:39:40,16.03s,0.00000010,0.0000,0.1059,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_414_2022-12-06 13:40:02,15.92s,0.00000010,0.0000,0.1031,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_415_2022-12-06 13:40:23,15.79s,0.00000010,0.0000,0.1039,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_416_2022-12-06 13:40:44,15.76s,0.00000010,0.0002,0.0973,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_417_2022-12-06 13:41:06,15.98s,0.00000010,0.0000,0.0989,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_418_2022-12-06 13:41:27,15.90s,0.00000010,0.0001,0.1010,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_419_2022-12-06 13:41:48,15.73s,0.00000010,0.0000,0.1080,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_420_2022-12-06 13:42:09,15.81s,0.00000010,0.0000,0.1081,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_421_2022-12-06 13:42:31,15.82s,0.00000010,0.0000,0.1025,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_422_2022-12-06 13:42:52,15.83s,0.00000010,0.0000,0.0996,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_423_2022-12-06 13:43:13,15.77s,0.00000010,0.0000,0.1094,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_424_2022-12-06 13:43:34,15.97s,0.00000010,0.0000,0.0981,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_425_2022-12-06 13:43:56,15.89s,0.00000010,0.0000,0.1000,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_426_2022-12-06 13:44:17,15.94s,0.00000010,0.0003,0.1031,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_427_2022-12-06 13:44:38,15.69s,0.00000010,0.0000,0.1018,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_428_2022-12-06 13:44:59,15.69s,0.00000010,0.0000,0.1027,0.9855,0.9855,0.9855,0.9855
